# Tallas																																																					
34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140
																																																					
# Frec_Tallas																																																					
1	0	0	2	2	9	7	21	37	66	95	229	268	979	1113	2260	2690	3382	6366	5429	7426	6636	6375	5950	4206	5210	3972	3597	2782	1848	1973	1554	969	836	509	602	283	232	184	95	69	53	48	28	15	8	3	3	0	1	1	1	0	1
0	0	1	0	2	7	9	6	42	102	160	290	567	1597	1906	2560	2427	3106	3323	2661	2572	2170	2370	1552	1084	1234	780	890	626	436	539	360	323	260	214	233	133	144	113	82	55	33	35	20	12	6	4	2	2	1	0	0	0	1
1	0	1	2	0	2	2	1	13	17	31	50	80	287	507	902	1051	1262	1284	1403	1237	1036	1128	787	689	550	425	319	258	237	161	159	125	74	71	65	40	43	30	24	20	8	5	7	3	1	2	1	0	1	1	1	0	1
0	0	0	0	1	0	0	2	10	46	84	110	148	269	324	364	403	414	457	470	475	488	447	407	394	372	350	281	271	260	236	235	194	145	139	129	115	99	79	68	58	52	26	22	26	16	12	10	4	2	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	2	0	1	4	31	49	55	71	492	414	965	569	613	867	548	662	398	319	330	231	302	179	145	144	106	102	62	36	73	32	49	23	28	17	21	21	9	9	8	2	7	0	2	1	4	2	0	0	0
0	0	0	0	0	0	0	0	0	0	1	8	7	199	285	546	510	765	1101	803	930	537	440	428	226	215	148	102	129	82	103	54	37	57	42	59	17	28	21	10	14	11	6	6	4	4	1	0	1	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	92	180	437	454	911	1579	1466	1319	830	734	626	381	313	215	158	130	119	90	53	36	54	31	25	14	17	23	24	4	6	3	5	1	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	23	60	116	170	222	838	1092	1872	1484	1942	2728	2201	2614	1593	1535	1161	836	889	573	411	307	269	261	137	89	64	49	64	25	6	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	4	7	49	63	161	157	228	689	872	1674	1114	1114	1888	1389	2209	1254	1180	518	474	625	375	280	162	180	205	118	48	38	32	26	16	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	10	32	42	61	78	122	118	147	366	464	761	623	686	767	626	693	494	480	443	446	443	350	374	348	314	300	254	196	149	106	106	70	54	25	37	25	17	7	10	8	4	0	1	0	0	0	0	0	0
0	0	1	0	0	0	5	12	36	61	119	204	359	677	818	1309	1156	1203	1766	1546	1763	1263	1203	911	831	734	620	470	434	385	437	266	165	195	137	121	97	58	35	34	31	14	6	2	2	2	0	1	0	0	0	0	0	0
7	4	8	107	170	279	411	465	986	1106	1450	1661	1633	2235	1832	1619	1601	1476	1590	1220	1110	918	712	822	645	587	496	471	542	463	467	316	322	270	218	209	119	103	65	53	40	31	8	10	11	11	2	2	5	1	0	0	0	0
0	0	0	16	31	105	237	474	1484	2120	3159	3493	4143	4535	4028	3970	2910	2386	2236	1707	1556	1220	1148	1086	827	872	690	647	741	567	535	467	364	306	233	266	164	113	111	72	56	40	36	26	18	6	5	4	5	0	3	0	0	0
0	0	0	7	17	36	82	192	510	966	1595	2173	2702	4230	4028	4542	3720	3166	3197	2606	2059	1625	1240	1150	865	698	538	439	410	308	239	207	143	133	113	74	62	44	45	36	13	13	6	11	7	11	0	4	2	2	0	1	0	0
0	0	1	7	5	10	15	59	263	503	949	1460	2382	4367	4509	4603	3986	3817	3709	3061	2370	1893	1790	1591	1347	1038	933	721	779	594	427	354	281	227	138	191	115	82	89	46	36	13	22	16	4	4	2	1	1	0	0	0	0	0
0	0	0	0	9	21	42	128	420	710	1174	1694	2194	2635	3133	3192	2967	2773	2368	2036	1752	1404	1231	1162	1090	1047	983	881	872	811	553	474	359	309	284	254	187	156	124	104	90	73	54	46	42	35	34	31	28	15	9	5	8	0
0	0	0	0	0	0	2	1	67	127	277	587	1022	1857	2182	2335	2315	2266	2090	1874	1467	1238	962	708	543	444	347	293	289	246	207	189	192	222	185	175	147	119	128	78	52	49	53	54	36	37	29	19	16	11	2	2	3	3
0	0	0	0	0	0	0	1	47	205	382	764	1281	2357	3304	3800	4036	4028	4232	4065	3696	3639	3280	3069	2862	2645	2190	2028	1843	1513	1181	956	771	559	518	413	394	204	111	107	80	77	37	26	21	4	11	2	3	6	4	0	0	0
0	0	0	1	7	18	14	22	78	270	521	989	1856	3979	5924	7120	7906	7733	7306	6528	5450	4445	3722	2793	2403	1759	1562	1239	1123	887	697	629	472	413	306	201	173	114	51	53	25	24	16	7	2	1	2	1	0	0	0	0	1	0
0	0	0	0	0	0	0	0	22	142	415	990	2118	4130	5381	6388	6578	6408	6057	5592	4878	4298	3730	3016	2715	2279	2072	1844	1574	1484	1303	1077	892	708	589	450	365	252	151	111	71	53	29	16	12	3	1	2	0	0	0	0	0	0
0	0	0	0	0	0	0	0	29	109	231	515	1204	2410	3327	4067	4285	4339	4207	3707	3204	2565	2127	1667	1329	1108	880	712	632	521	399	290	184	159	139	104	59	56	14	12	12	7	2	1	6	5	2	0	0	0	0	0	0	0
0	0	0	1	0	0	0	0	29	92	216	545	1053	2276	3094	3711	3834	3696	3645	3286	3031	2743	2703	2141	1806	1447	1211	1030	866	721	630	467	347	347	240	223	166	130	117	114	97	68	53	43	24	17	8	7	3	2	1	0	0	1
0	0	0	1	2	3	12	8	50	126	250	680	1395	2302	2929	3105	3338	3060	2944	2873	2452	2187	1833	1514	1289	1079	947	772	605	513	356	275	186	128	125	82	63	40	25	11	8	6	5	0	2	0	0	0	1	0	1	0	0	0
0	0	0	0	0	0	0	1	68	111	170	337	774	1703	2238	2613	2871	2867	3026	3053	2820	2408	2065	1629	1352	1125	1125	885	764	672	555	406	290	287	202	150	124	87	41	24	12	8	4	2	1	0	0	2	0	0	0	0	0	0
0	0	0	0	0	2	0	2	27	69	185	377	752	1959	2609	3237	3475	3717	4073	3978	3494	2721	2456	1987	1624	1500	1133	987	869	752	657	531	389	412	352	302	241	224	145	109	123	113	63	41	39	16	10	13	1	1	1	1	0	0
0	0	0	1	0	5	1	2	21	29	64	144	445	1239	1870	2858	3244	3707	4428	3925	3698	3210	2881	2948	2575	2327	2079	1726	1666	1237	1211	1028	758	880	662	530	401	338	424	307	219	128	131	128	67	55	52	34	19	5	2	0	0	1
0	0	0	1	1	4	9	36	44	72	120	252	505	1168	1809	2856	3211	3461	3449	3307	3160	2649	2288	1952	1612	1421	1097	859	794	616	551	367	296	320	203	172	115	75	73	36	22	16	9	14	4	2	3	0	0	0	0	0	0	0
0	0	0	0	0	1	2	5	26	61	179	436	874	1241	1426	1803	1980	1925	1680	1516	1234	1072	865	652	531	428	361	263	204	158	137	127	83	72	37	30	25	14	8	10	10	0	2	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	7	11	21	82	297	591	1249	178	2072	2395	2315	2236	1928	1754	1531	1359	1042	816	668	75	537	357	264	256	259	122	84	43	45	88	37	22	12	13	9	1	2	1	0	9	0	0	0	0	0

# Madurez																																																	
